nume_judet,nume_localitate,tip_localitate
iasi,harmaneasa,sat
iasi,harmanestii noi,sat
iasi,harmanestii vechi,sat
iasi,harpasesti,sat
iasi,iacobeni,sat
iasi,iazu nou,sat
iasi,iazu vechi,sat
iasi,iasi,municipiu
iasi,icuseni,sat
iasi,iepureni,sat
iasi,iepureni,sat
iasi,ion neculce,sat
iasi,iorcani,sat
iasi,iosupeni,sat
iasi,ipatele,sat
iasi,isaiia,sat
iasi,iugani,sat
iasi,izvoarele,sat
iasi,jigoreni,sat
iasi,kogalniceni,sat
iasi,larga-jijia,sat
iasi,leahu-nacu,sat
iasi,lespezi,sat
iasi,letcani,sat
iasi,liteni,sat
iasi,luceni,sat
iasi,lunca,sat
iasi,lunca cetatuii,sat
iasi,lunca rates,sat
iasi,luncasi,sat
iasi,lungani,sat
iasi,lungani,sat
iasi,luparia,sat
iasi,maxut,sat
iasi,medeleni,sat
iasi,miclauseni,sat
iasi,mihail kogalniceanu,sat
iasi,mircesti,sat
iasi,mironeasa,sat
iasi,miroslava,sat
iasi,miroslovesti,sat
iasi,mitesti,sat
iasi,mitoc,sat
iasi,moara ciornei,sat
iasi,mogosesti,sat
iasi,mogosesti-siret,sat
iasi,moimesti,sat
iasi,moreni,sat
iasi,movileni,sat
iasi,movileni,sat
iasi,mosna,sat
iasi,motca,sat
iasi,muncelu de sus,sat
iasi,munteni,sat
iasi,manjesti,sat
iasi,manzatesti,sat
iasi,macaresti,sat
iasi,madarjac,sat
iasi,madarjesti,sat
iasi,malaesti,sat
iasi,manastirea,sat
iasi,oboroceni,sat
iasi,obrijeni,sat
iasi,onesti,sat
iasi,opriseni,sat
iasi,oproaia,sat
iasi,orzeni,sat
iasi,osoi,sat
iasi,osoi,sat
iasi,oteleni,sat
iasi,pascani,municipiu
iasi,perieni,sat
iasi,petresti,sat
iasi,petrosica,sat
iasi,picioru lupului,sat
iasi,pietris,sat
iasi,pietrosu,sat
iasi,pietraria,sat
iasi,piscu rusului,sat
iasi,plugari,sat
iasi,pocreaca,sat
iasi,podisu,sat
iasi,podolenii de jos,sat
iasi,podolenii de sus,sat
iasi,podu hagiului,sat
iasi,podu iloaiei,oras
iasi,podu jijiei,sat
iasi,poiana,sat
iasi,poiana,sat
iasi,poiana manastirii,sat
iasi,poiana marului,sat
iasi,poiana cu cetate,sat
iasi,poiana de sus,sat
iasi,poiana scheii,sat
iasi,poieni,sat
iasi,poienile,sat
iasi,popesti,sat
iasi,popricani,sat
iasi,potangeni,sat
iasi,prigoreni,sat
iasi,prisacani,sat
iasi,probota,sat
iasi,proselnici,sat
iasi,parcovaci,sat
iasi,padureni,sat
iasi,padureni,sat
iasi,paun,sat
iasi,pausesti,sat
iasi,recea,sat
iasi,rediu,sat
iasi,rediu,sat
iasi,rediu,sat
iasi,rediu,sat
iasi,rediu aldei,sat
iasi,rediu mitropoliei,sat
iasi,romanesti,sat
iasi,rotaria,sat
iasi,roscani,sat
iasi,rosu,sat
iasi,ruginoasa,sat
iasi,runcu,sat
iasi,rusenii noi,sat
iasi,rusenii vechi,sat
iasi,rachiteni,sat
iasi,radeni,sat
iasi,raducaneni,sat
iasi,rasboieni,sat
iasi,razboieni,sat
iasi,satu nou,sat
iasi,satu nou,sat
iasi,satu nou,sat
iasi,satu nou,sat
iasi,schitu duca,sat
iasi,schitu hadambului,sat
iasi,schitu stavnic,sat
iasi,scobinti,sat
iasi,scobalteni,sat
iasi,scoposeni,sat
iasi,scoposeni,sat
iasi,sculeni,sat
iasi,scanteia,sat
iasi,sinesti,sat
iasi,siretel,sat
iasi,slobozia,sat
iasi,slobozia,sat
iasi,slobozia,sat
iasi,slobozia,sat
iasi,slobozia,sat
iasi,soci,sat
iasi,solonet,sat
iasi,spineni,sat
iasi,spinoasa,sat
iasi,spranceana,sat
iasi,stejarii,sat
iasi,sticlaria,sat
iasi,stolniceni-prajescu,sat
iasi,stornesti,sat
iasi,stroesti,sat
iasi,strunga,sat
iasi,stanca,sat
iasi,stanca,sat
iasi,suhulet,sat
iasi,sangeri,sat
iasi,sarca,sat
iasi,sacaresti,sat
iasi,salageni,sat
iasi,saveni,sat
iasi,tabara,sat
iasi,tansa,sat
iasi,tansa,sat
iasi,tarnita,sat
iasi,todirel,sat
iasi,todiresti,sat
iasi,tomesti,sat
iasi,topile,sat
iasi,totoesti,sat
iasi,traian,sat
iasi,trifesti,sat
iasi,tudor vladimirescu,sat
iasi,tufestii de sus,sat
iasi,tungujei,sat
iasi,targu frumos,oras
iasi,tatarusi,sat
iasi,tautesti,sat
iasi,uda,sat
iasi,ulmi,sat
iasi,ungheni,sat
iasi,uricani,sat
iasi,ursoaia,sat
iasi,ursaresti,sat
iasi,ursita,sat
iasi,vadu vejei,sat
iasi,valea adanca,sat
iasi,valea lunga,sat
iasi,valea lupului,sat
iasi,valea oilor,sat
iasi,valea racului,sat
iasi,valea satului,sat
iasi,valea seaca,sat
iasi,valea ursului,sat
iasi,vama,sat
iasi,vascani,sat
iasi,verseni,sat
iasi,victoria,sat
iasi,visan,sat
iasi,vladomira,sat
iasi,vladeni,sat
iasi,vladiceni,sat
iasi,vladnicut,sat
iasi,vocotesti,sat
iasi,voinesti,sat
iasi,volintiresti,sat
iasi,vorovesti,sat
iasi,vulturi,sat
iasi,valcelele,sat
iasi,valcica,sat
iasi,vanatori,sat
iasi,vanatori,sat
iasi,valenii,sat
iasi,zaboloteni,sat
iasi,zagavia,sat
iasi,zbereni,sat
iasi,zberoaia,sat
iasi,zece prajini,sat
iasi,zlodica,sat
iasi,zmeu,sat
iasi,scheia,sat
iasi,scheia,sat
iasi,sendreni,sat
iasi,serbesti,sat
iasi,sipote,sat
iasi,sorogari,sat
iasi,tibana,sat
iasi,tibanesti,sat
iasi,tiganasi,sat
iasi,tipilesti,sat
iasi,tutora,sat
ilfov,1 decembrie,sat
ilfov,afumati,sat
ilfov,balotesti,sat
ilfov,balta neagra,sat
ilfov,balaceanca,sat
ilfov,balteni,sat
ilfov,berceni,sat
ilfov,bragadiru,oras
ilfov,branesti,sat
ilfov,buciumeni,sat
ilfov,buda,sat
ilfov,buftea,oras
ilfov,burias,sat
ilfov,caciulati,sat
ilfov,caldararu,sat
ilfov,catelu,sat
ilfov,cernica,sat
ilfov,chiajna,sat
ilfov,chitila,oras
ilfov,ciofliceni,sat
ilfov,ciolpani,sat
ilfov,ciorogarla,sat
ilfov,clinceni,sat
ilfov,copaceni,sat
ilfov,corbeanca,sat
ilfov,cornetu,sat
ilfov,cozieni,sat
ilfov,creata,sat
ilfov,cretesti,sat
ilfov,cretuleasca,sat
ilfov,dascalu,sat
ilfov,darasti-ilfov,sat
ilfov,darvari,sat
ilfov,dimieni,sat
ilfov,dobroesti,sat
ilfov,domnesti,sat
ilfov,dragomiresti-deal,sat
ilfov,dragomiresti-vale,sat
ilfov,dudu,sat
ilfov,dumbraveni,sat
ilfov,fundeni,sat
ilfov,gagu,sat
ilfov,ganeasa,sat
ilfov,ghermanesti,sat
ilfov,glina,sat
ilfov,gradistea,sat
ilfov,gruiu,sat
ilfov,islaz,sat
ilfov,izvorani,sat
ilfov,jilava,sat
ilfov,lipia,sat
ilfov,luparia,sat
ilfov,manolache,sat
ilfov,magurele,oras
ilfov,maineasca,sat
ilfov,merii petchii,sat
ilfov,micsunesti-moara,sat
ilfov,micsunestii mari,sat
ilfov,moara domneasca,sat
ilfov,moara vlasiei,sat
ilfov,mogosoaia,sat
ilfov,nuci,sat
ilfov,odaile,sat
ilfov,olteni,sat
ilfov,ordoreanu,sat
ilfov,ostratu,sat
ilfov,otopeni,oras
ilfov,pantelimon,oras
ilfov,pasarea,sat
ilfov,peris,sat
ilfov,petrachioaia,sat
ilfov,petresti,sat
ilfov,piscu,sat
ilfov,piteasca,sat
ilfov,popesti-leordeni,oras
ilfov,posta,sat
ilfov,rosu,sat
ilfov,runcu,sat
ilfov,saftica,sat
ilfov,silistea snagovului,sat
ilfov,sintesti,sat
ilfov,sitaru,sat
ilfov,snagov,sat
ilfov,surlari,sat
ilfov,santu-floresti,sat
ilfov,sindrilita,sat
ilfov,stefanestii de jos,sat
ilfov,stefanestii de sus,sat
ilfov,tamasi,sat
ilfov,tancabesti,sat
ilfov,tanganu,sat
ilfov,tunari,sat
ilfov,teghes,sat
ilfov,vadu anei,sat
ilfov,vanatori,sat
ilfov,vidra,sat
ilfov,vladiceasca,sat
ilfov,voluntari,oras
ilfov,zurbaua,sat
maramures,ardusat,sat
maramures,arduzel,sat
maramures,ariesu de camp,sat
maramures,ariesu de padure,sat
maramures,arinis,sat
maramures,aspra,sat
maramures,asuaju de jos,sat
maramures,asuaju de sus,sat
maramures,baba,sat
maramures,baia mare,municipiu
maramures,baia sprie,oras
maramures,baita de sub codru,sat
maramures,baiut,sat
maramures,basesti,sat
maramures,bargau,sat
maramures,barsana,sat
maramures,berbesti,sat
maramures,berchez,sat
maramures,berchezoaia,sat
maramures,berinta,sat
maramures,bicaz,sat
maramures,bistra,sat
maramures,bocicoel,sat
maramures,bocicoiu mare,sat
maramures,bogdan voda,sat
maramures,boiereni,sat
maramures,boiu mare,sat
maramures,bontaieni,sat
maramures,borcut,sat
maramures,borsa,oras
maramures,botiza,sat
maramures,bozanta mare,sat
maramures,bozanta mica,sat
maramures,breb,sat
maramures,brebeni,sat
maramures,budesti,sat
maramures,buteasa,sat
maramures,buzesti,sat
maramures,cavnic,oras
maramures,calinesti,sat
maramures,carbunari,sat
maramures,carpinis,sat
maramures,catalina,sat
maramures,campulung la tisa,sat
maramures,cernesti,sat
maramures,cetatele,sat
maramures,chechis,sat
maramures,chelinta,sat
maramures,cicarlau,sat
maramures,ciocotis,sat
maramures,ciuta,sat
maramures,coas,sat
maramures,codru butesii,sat
maramures,coltau,sat
maramures,coltirea,sat
maramures,copalnic,sat
maramures,copalnic-deal,sat
maramures,copalnic-manastur,sat
maramures,cornesti,sat
maramures,corni,sat
maramures,coroieni,sat
maramures,coruia,sat
maramures,costeni,sat
maramures,costiui,sat
maramures,crasna viseului,sat
maramures,craciunesti,sat
maramures,cufoaia,sat
maramures,culcea,sat
maramures,cupseni,sat
maramures,curtuiusu mare,sat
maramures,curtuiusu mic,sat
maramures,damacuseni,sat
maramures,danesti,sat
maramures,danestii chioarului,sat
maramures,dealu corbului,sat
maramures,dealu mare,sat
maramures,desesti,sat
maramures,dobricu lapusului,sat
maramures,dragomiresti,oras
maramures,draghia,sat
maramures,dumbrava,sat
maramures,dumbravita,sat
maramures,durusa,sat
maramures,farcasa,sat
maramures,fauresti,sat
maramures,fanate,sat
maramures,fantanele,sat
maramures,feresti,sat
maramures,fericea,sat
maramures,fersig,sat
maramures,finteusu mare,sat
maramures,finteusu mic,sat
maramures,francenii boiului,sat
maramures,gardani,sat
maramures,giulesti,sat
maramures,glod,sat
maramures,groape,sat
maramures,grosi,sat
maramures,grosii tiblesului,sat
maramures,handalu ilbei,sat
maramures,harnicesti,sat
maramures,hideaga,sat
maramures,hoteni,sat
maramures,iadara,sat
maramures,ieud,sat
maramures,ilba,sat
maramures,inau,sat
maramures,izvoarele,sat
maramures,intrerauri,sat
maramures,jugastreni,sat
maramures,larga,sat
maramures,lapus,sat
maramures,lapusel,sat
maramures,laschia,sat
maramures,leordina,sat
maramures,libotin,sat
maramures,lucacesti,sat
maramures,lunca la tisa,sat
maramures,mara,sat
maramures,magureni,sat
maramures,manastirea,sat
maramures,manau,sat
maramures,merisor,sat
maramures,mesteacan,sat
maramures,miresu mare,sat
maramures,mocira,sat
maramures,mogosesti,sat
maramures,moisei,sat
maramures,nanesti,sat
maramures,negreia,sat
maramures,oarta de jos,sat
maramures,oarta de sus,sat
maramures,ocna sugatag,sat
maramures,ocolis,sat
maramures,odesti,sat
maramures,oncesti,sat
maramures,ortita,sat
maramures,peteritea,sat
maramures,petrova,sat
maramures,piatra,sat
maramures,plopis,sat
maramures,poiana botizii,sat
maramures,poienile de sub munte,sat
maramures,poienile izei,sat
maramures,posta,sat
maramures,preluca noua,sat
maramures,preluca veche,sat
maramures,pribilesti,sat
maramures,prislop,sat
maramures,razoare,sat
maramures,recea,sat
maramures,remecioara,sat
maramures,remetea chioarului,sat
maramures,remeti,sat
maramures,remeti pe somes,sat
maramures,repedea,sat
maramures,rodina,sat
maramures,rogoz,sat
maramures,rohia,sat
maramures,romanesti,sat
maramures,rona de jos,sat
maramures,rona de sus,sat
maramures,rozavlea,sat
maramures,rus,sat
maramures,ruscova,sat
maramures,rusor,sat
maramures,sarasau,sat
maramures,sat-sugatag,sat
maramures,satu nou de jos,sat
maramures,satu nou de sus,sat
maramures,satulung,sat
maramures,sabisa,sat
maramures,sacalaseni,sat
maramures,sacel,sat
maramures,saliste,sat
maramures,salistea de sus,oras
maramures,salnita,sat
maramures,salsig,sat
maramures,sapanta,sat
maramures,sasar,sat
maramures,salta,sat
maramures,sarbi,sat
maramures,sarbi,sat
maramures,seini,oras
maramures,sighetu marmatiei,municipiu
maramures,slatioara,sat
maramures,somes-uileac,sat
maramures,stejera,sat
maramures,stoiceni,sat
maramures,strambu-baiut,sat
maramures,stramtura,sat
maramures,stremt,sat
maramures,suciu de jos,sat
maramures,suciu de sus,sat
maramures,sieu,sat
maramures,sindresti,sat
maramures,sisesti,sat
maramures,somcuta mare,oras
maramures,surdesti,sat
maramures,tamaia,sat
maramures,tamasesti,sat
maramures,tautii-magheraus,oras
maramures,targu lapus,oras
maramures,teceu mic,sat
maramures,tisa,sat
maramures,trestia,sat
maramures,tulghies,sat
maramures,ticau,sat
maramures,ulmeni,oras
maramures,ulmoasa,sat
maramures,unguras,sat
maramures,ungureni,sat
maramures,urmenis,sat
maramures,vad,sat
maramures,vadu izei,sat
maramures,valea chioarului,sat
maramures,valea stejarului,sat
maramures,valea viseului,sat
maramures,valeni,sat
maramures,valenii lapusului,sat
maramures,varai,sat
maramures,vicea,sat
maramures,viile apei,sat
maramures,vima mare,sat
maramures,vima mica,sat
maramures,viseu de jos,sat
maramures,viseu de sus,oras
mehedinti,23 august,sat
mehedinti,adunatii teiului,sat
mehedinti,albulesti,sat
mehedinti,almajel,sat
mehedinti,alunisul,sat
mehedinti,arginesti,sat
mehedinti,arvatesti,sat
mehedinti,aurora,sat
mehedinti,bahna,sat
mehedinti,baia de arama,oras
mehedinti,baia noua,sat
mehedinti,bala,sat
mehedinti,bala de sus,sat
mehedinti,balota,sat
mehedinti,balotesti,sat
mehedinti,balta,sat
mehedinti,balta verde,sat
mehedinti,batoti,sat
mehedinti,baditesti,sat
mehedinti,balacita,sat
mehedinti,baluta,sat
mehedinti,bacles,sat
mehedinti,baltanele,sat
mehedinti,baltanele,sat
mehedinti,balvanesti,sat
mehedinti,balvanestii de jos,sat
mehedinti,baraiacu,sat
mehedinti,barda,sat
mehedinti,barlogeni,sat
mehedinti,biban,sat
mehedinti,bistretu,sat
mehedinti,bistrita,sat
mehedinti,blidaru,sat
mehedinti,bobaita,sat
mehedinti,boceni,sat
mehedinti,borogea,sat
mehedinti,branistea,sat
mehedinti,bratesul,sat
mehedinti,bratilovu,sat
mehedinti,brativoesti,sat
mehedinti,bragleasa,sat
mehedinti,branzeni,sat
mehedinti,brebina,sat
mehedinti,breta,sat
mehedinti,breznicioara,sat
mehedinti,breznita-motru,sat
mehedinti,breznita-ocol,sat
mehedinti,brosteni,sat
mehedinti,bucura,sat
mehedinti,budanesti,sat
mehedinti,buicani,sat
mehedinti,buicesti,sat
mehedinti,bunoaica,sat
mehedinti,burila mare,sat
mehedinti,burila mica,sat
mehedinti,busesti,sat
mehedinti,butoiesti,sat
mehedinti,calinestii de jos,sat
mehedinti,calinestii de sus,sat
mehedinti,capatanesti,sat
mehedinti,caramidaru,sat
mehedinti,cazanesti,sat
mehedinti,campu mare,sat
mehedinti,carceni,sat
mehedinti,carjei,sat
mehedinti,carsu,sat
mehedinti,cearangu,sat
mehedinti,celnata,sat
mehedinti,ceptureni,sat
mehedinti,ceranganul,sat
mehedinti,cerna-varf,sat
mehedinti,cernaia,sat
mehedinti,cerneti,sat
mehedinti,cervenita,sat
mehedinti,cioroboreni,sat
mehedinti,ciovarnasani,sat
mehedinti,ciresu,sat
mehedinti,coada cornetului,sat
mehedinti,cocorova,sat
mehedinti,colaret,sat
mehedinti,colibasi,sat
mehedinti,comanesti,sat
mehedinti,copacioasa,sat
mehedinti,corcova,sat
mehedinti,cordun,sat
mehedinti,corlatel,sat
mehedinti,corzu,sat
mehedinti,cosovat,sat
mehedinti,costesti,sat
mehedinti,cotoroaia,sat
mehedinti,cozia,sat
mehedinti,cracu lung,sat
mehedinti,cracu muntelui,sat
mehedinti,crainici,sat
mehedinti,craguesti,sat
mehedinti,cremenea,sat
mehedinti,crivina,sat
mehedinti,croica,sat
mehedinti,cujmir,sat
mehedinti,cujmiru mic,sat
mehedinti,danceu,sat
mehedinti,dalbocita,sat
mehedinti,dalma,sat
mehedinti,darvari,sat
mehedinti,dealu mare,sat
mehedinti,dedovita noua,sat
mehedinti,dedovita veche,sat
mehedinti,deleni,sat
mehedinti,delureni,sat
mehedinti,devesel,sat
mehedinti,dobra,sat
mehedinti,dragotesti,sat
mehedinti,draghesti,sat
mehedinti,drincea,sat
mehedinti,drobeta-turnu severin,municipiu
mehedinti,dubova,sat
mehedinti,dudasu,sat
mehedinti,dumbrava de jos,sat
mehedinti,dumbrava de mijloc,sat
mehedinti,dumbrava de sus,sat
mehedinti,dumbravita,sat
mehedinti,dunarea mica,sat
mehedinti,eibenthal,sat
mehedinti,ercea,sat
mehedinti,erghevita,sat
mehedinti,eselnita,sat
mehedinti,fata cremenii,sat
mehedinti,fata motrului,sat
mehedinti,fauroaia,sat
mehedinti,fantana domneasca,sat
mehedinti,fantanile negre,sat
mehedinti,firizu,sat
mehedinti,floresti,sat
mehedinti,gardaneasa,sat
mehedinti,garbovatu de jos,sat
mehedinti,garbovatu de sus,sat
mehedinti,gardoaia,sat
mehedinti,garla mare,sat
mehedinti,garnita,sat
mehedinti,gemeni,sat
mehedinti,ghelmegioaia,sat
mehedinti,gheorghesti,sat
mehedinti,giura,sat
mehedinti,giurgiani,sat
mehedinti,goanta,sat
mehedinti,godeanu,sat
mehedinti,godeanu,sat
mehedinti,gogosu,sat
mehedinti,golineasa,sat
mehedinti,gornenti,sat
mehedinti,gornovita,sat
mehedinti,govodarva,sat
mehedinti,greci,sat
mehedinti,grozesti,sat
mehedinti,gruia,sat
mehedinti,gura motrului,sat
mehedinti,gutu,sat
mehedinti,gvardinita,sat
mehedinti,halanga,sat
mehedinti,higiu,sat
mehedinti,hinova,sat
mehedinti,hotarani,sat
mehedinti,husnicioara,sat
mehedinti,iablanita,sat
mehedinti,igiroasa,sat
mehedinti,ilovat,sat
mehedinti,ilovita,sat
mehedinti,ilovu,sat
mehedinti,imoasa,sat
mehedinti,isverna,sat
mehedinti,iupca,sat
mehedinti,izimsa,sat
mehedinti,izvoarele,sat
mehedinti,izvoralu,sat
mehedinti,izvoralu de jos,sat
mehedinti,izvoru anestilor,sat
mehedinti,izvoru barzii,sat
mehedinti,izvoru frumos,sat
mehedinti,jiana,sat
mehedinti,jiana mare,sat
mehedinti,jiana veche,sat
mehedinti,jidostita,sat
mehedinti,jignita,sat
mehedinti,jirov,sat
mehedinti,jugastru,sat
mehedinti,jupanesti,sat
mehedinti,lac,sat
mehedinti,lazu,sat
mehedinti,livezi,sat
mehedinti,livezile,sat
mehedinti,ludu,sat
mehedinti,lumnic,sat
mehedinti,luncsoara,sat
mehedinti,lupsa de jos,sat
mehedinti,lupsa de sus,sat
mehedinti,magheru,sat
mehedinti,malovat,sat
mehedinti,manu,sat
mehedinti,marga,sat
mehedinti,marmanu,sat
mehedinti,magurele,sat
mehedinti,malarisca,sat
mehedinti,marasesti,sat
mehedinti,maru rosu,sat
mehedinti,menti,sat
mehedinti,meris,sat
mehedinti,mijarca,sat
mehedinti,moisesti,sat
mehedinti,molani,sat
mehedinti,mosneni,sat
mehedinti,motruleni,sat
mehedinti,nadanova,sat
mehedinti,negoesti,sat
mehedinti,negresti,sat
mehedinti,negrusa,sat
mehedinti,nevatu,sat
mehedinti,nicolae balcescu,sat
mehedinti,noaptesa,sat
mehedinti,obarsia de camp,sat
mehedinti,obarsia-closani,sat
mehedinti,ohaba,sat
mehedinti,olteanca,sat
mehedinti,opranesti,sat
mehedinti,oprisor,sat
mehedinti,orevita mare,sat
mehedinti,orsova,municipiu
mehedinti,ostrovu corbului,sat
mehedinti,ostrovu mare,sat
mehedinti,pavat,sat
mehedinti,padina mare,sat
mehedinti,padina mica,sat
mehedinti,paltinisu,sat
mehedinti,pasarani,sat
mehedinti,patulele,sat
mehedinti,paunesti,sat
mehedinti,parlagele,sat
mehedinti,parvulesti,sat
mehedinti,peri,sat
mehedinti,pesteana,sat
mehedinti,pestenuta,sat
mehedinti,petra,sat
mehedinti,petris,sat
mehedinti,pistrita,sat
mehedinti,plai,sat
mehedinti,plopi,sat
mehedinti,pluta,sat
mehedinti,podeni,sat
mehedinti,podu grosului,sat
mehedinti,poiana,sat
mehedinti,poiana gruii,sat
mehedinti,ponoarele,sat
mehedinti,poroina,sat
mehedinti,poroina mare,sat
mehedinti,poroinita,sat
mehedinti,portile de fier ii,sat
mehedinti,posta veche,sat
mehedinti,prejna,sat
mehedinti,priboiesti,sat
mehedinti,prisaceaua,sat
mehedinti,pristol,sat
mehedinti,proitesti,sat
mehedinti,prunaru,sat
mehedinti,prunisor,sat
mehedinti,punghina,sat
mehedinti,puscasu,sat
mehedinti,putinei,sat
mehedinti,racova,sat
mehedinti,radutesti,sat
mehedinti,raiculesti,sat
mehedinti,rascolesti,sat
mehedinti,recea,sat
mehedinti,rocsoreni,sat
mehedinti,rogova,sat
mehedinti,rosia,sat
mehedinti,rosiori,sat
mehedinti,rudina,sat
mehedinti,runcusoru,sat
mehedinti,ruptura,sat
mehedinti,salcia,sat
mehedinti,satu mare,sat
mehedinti,satu nou,sat
mehedinti,salatruc,sat
mehedinti,sardanesti,sat
mehedinti,scapau,sat
mehedinti,schinteiesti,sat
mehedinti,schitu topolnitei,sat
mehedinti,scorila,sat
mehedinti,selistea,sat
mehedinti,selisteni,sat
mehedinti,selistiuta,sat
mehedinti,severinesti,sat
mehedinti,sfodea,sat
mehedinti,sisesti,sat
mehedinti,slasoma,sat
mehedinti,smadovita,sat
mehedinti,sperlesti,sat
mehedinti,stancesti,sat
mehedinti,stanesti,sat
mehedinti,stangaceaua,sat
mehedinti,stejaru,sat
mehedinti,stignita,sat
mehedinti,strehaia,oras
mehedinti,stroesti,sat
mehedinti,studina,sat
mehedinti,suharu,sat
mehedinti,svinita,sat
mehedinti,simian,sat
mehedinti,sipotu,sat
mehedinti,sipotu,sat
mehedinti,siroca,sat
mehedinti,sovarna,sat
mehedinti,stefan odobleja,sat
mehedinti,stircovita,sat
mehedinti,susita,sat
mehedinti,susita,sat
mehedinti,talapanu,sat
mehedinti,tamna,sat
mehedinti,tarsa,sat
mehedinti,tismana,sat
mehedinti,titerlesti,sat
mehedinti,traian,sat
mehedinti,turtaba,sat
mehedinti,tantaru,sat
mehedinti,tiganasi,sat
mehedinti,titirigi,sat
mehedinti,valea anilor,sat
mehedinti,valea buna,sat
mehedinti,valea copcii,sat
mehedinti,valea cosustei,sat
mehedinti,valea marcului,sat
mehedinti,valea petrii,sat
mehedinti,valea teiului,sat
mehedinti,valea ursului,sat
mehedinti,valea ursului,sat
mehedinti,varodia,sat
mehedinti,vanatori,sat
mehedinti,vanju mare,oras
mehedinti,vanjulet,sat
mehedinti,viasu,sat
mehedinti,vidimiresti,sat
